ID_cliente,Nombre,Apellido,Edad,Provincia,Ocupacion,Saldo_cuenta,Limite_credito,Tiene_tarjeta,Producto_principal,Fecha_alta,Nivel_satisfaccion
1745,Juan,Gómez,24,Tucumán,Estudiante,202666.94,134762.8,True,Tarjeta de crédito,2020-01-03,4.0
1746,Ana,Pérez,19,Salta,,148258.86,162532.44,False,Plazo fijo,2022-12-20,2.0
1747,Ana,Díaz,59,Mendoza,Empleado,73139.74,161096.98,False,Caja de ahorro,2022-08-11,9.0
1748,Lucía,Díaz,41,Tucumán,Desempleado,161950.56,146364.99,True,Plazo fijo,2018-06-05,2.0
1749,Diego,García,21,Mendoza,Empleado,70301.69,109829.13,False,Plazo fijo,2017-03-20,2.0
1750,Marta,García,61,Córdoba,Empresario,104120.9,148935.16,False,Caja de ahorro,2015-01-23,2.0
1751,Pedro,López,36,Neuquén,Estudiante,141589.16,224677.24,False,Plazo fijo,2019-03-07,1.0
1752,Sofía,López,43,Tucumán,Empresario,122404.04,134307.72,False,Plazo fijo,2017-03-06,3.0
1753,Marta,Martínez,28,Córdoba,Empresario,167556.6,191892.22,False,Cuenta corriente,2016-05-10,6.0
1754,Marta,Rodríguez,57,Tucumán,Empleado,224433.73,151554.28,True,Cuenta corriente,2017-06-18,7.0
1755,Luis,Gómez,67,Buenos Aires,Desempleado,43131.8,,True,Caja de ahorro,2016-02-29,1.0
1756,Juan,Gómez,60,Santa Fe,Jubilado,,138136.13,False,Caja de ahorro,2022-07-10,5.0
1757,Carlos,Sánchez,28,Córdoba,Empleado,115818.92,,False,Plazo fijo,2020-08-27,5.0
1758,Lucía,Gómez,62,Tucumán,Jubilado,76840.45,176208.46,True,Préstamo personal,2020-06-05,1.0
1759,Ana,Gómez,20,Chubut,Empresario,96214.69,245201.82,True,Caja de ahorro,2019-01-08,4.0
1760,Juan,Rodríguez,29,Santa Fe,Jubilado,138790.98,152186.58,False,Plazo fijo,2022-04-28,10.0
1761,Luis,Fernández,20,Córdoba,Desempleado,132145.42,100765.63,True,Préstamo personal,2018-05-18,1.0
1762,Sofía,López,59,Chubut,Empleado,112366.64,83816.9,False,Cuenta corriente,2019-12-03,1.0
1763,Lucía,López,44,Chubut,Desempleado,,133128.62,False,Caja de ahorro,2021-03-08,7.0
1764,Luis,Pérez,66,Salta,Desempleado,88806.49,104876.48,False,Plazo fijo,2016-07-18,7.0
1765,Carlos,Gómez,71,Chubut,Empleado,,172316.25,False,Cuenta corriente,2018-07-28,3.0
1766,Carlos,Rodríguez,19,Tucumán,Desempleado,183169.44,172610.23,True,Tarjeta de crédito,2020-01-31,7.0
1767,Carlos,López,66,Salta,Estudiante,150940.7,144160.98,True,Cuenta corriente,2015-05-13,3.0
1768,Juan,Rodríguez,33,Buenos Aires,,42531.17,176295.46,True,Plazo fijo,2016-03-24,
1769,Juan,Romero,19,Tucumán,Estudiante,86889.48,152590.37,False,Préstamo personal,2021-04-30,10.0
1770,Ana,Fernández,77,Neuquén,Jubilado,109983.3,224702.95,True,Tarjeta de crédito,2020-01-05,4.0
1771,Ana,Gómez,71,Chubut,Desempleado,52965.27,175045.0,False,Tarjeta de crédito,2020-11-28,10.0
1772,Sofía,Pérez,47,Buenos Aires,,,185824.68,False,Tarjeta de crédito,2017-04-29,3.0
1773,Lucía,Sánchez,37,Santa Fe,Empleado,101111.09,92074.9,True,Caja de ahorro,2018-06-15,7.0
1774,María,López,55,Córdoba,Jubilado,154206.91,103150.58,False,Plazo fijo,2019-01-20,1.0
1775,María,Romero,45,Chubut,Empleado,75085.48,169153.54,False,Tarjeta de crédito,2017-06-19,
1776,Luis,Rodríguez,42,Mendoza,Estudiante,158165.14,88031.06,False,Cuenta corriente,2017-01-28,2.0
1777,Carlos,García,49,Buenos Aires,Desempleado,52131.6,125020.97,True,Préstamo personal,2019-03-20,8.0
1778,Lucía,Díaz,78,Mendoza,Empleado,59108.04,197176.5,False,Plazo fijo,2020-03-14,5.0
1779,Marta,Gómez,27,Chubut,Empleado,81031.88,124165.77,True,Cuenta corriente,2022-12-18,3.0
1780,Juan,Gómez,77,Mendoza,,102393.59,101610.69,False,Caja de ahorro,2023-01-23,10.0
1781,Diego,Romero,59,Chubut,Empresario,-20825.62,176701.73,True,Tarjeta de crédito,2017-05-11,7.0
1782,Pedro,Rodríguez,57,Córdoba,Empresario,122964.88,232941.29,False,Cuenta corriente,2020-01-22,2.0
1783,Sofía,Martínez,50,Santa Fe,Desempleado,185467.13,117654.19,True,Plazo fijo,2021-02-18,5.0
1784,Carlos,Gómez,30,Córdoba,Estudiante,132563.48,198961.03,True,Cuenta corriente,2016-05-29,8.0
1785,Carlos,Martínez,73,Tucumán,Estudiante,89466.5,112673.0,False,Caja de ahorro,2022-10-08,1.0
1786,Carlos,García,58,Buenos Aires,Estudiante,45770.45,145501.29,False,Préstamo personal,2017-08-25,1.0
1787,Juan,Romero,71,Mendoza,Desempleado,9348.89,147234.68,False,Tarjeta de crédito,2019-05-11,3.0
1788,Juan,Rodríguez,59,Córdoba,Desempleado,17848.82,,False,Plazo fijo,2015-03-25,3.0
1789,Pedro,Rodríguez,64,Chubut,,93458.01,185015.81,True,Tarjeta de crédito,2017-03-08,7.0
1790,Marta,Fernández,54,Córdoba,Empleado,205345.5,88411.16,False,Tarjeta de crédito,2020-10-28,6.0
1791,Lucía,Díaz,71,Córdoba,Jubilado,-35853.67,157801.9,True,Tarjeta de crédito,2019-05-21,7.0
1792,Carlos,López,33,Buenos Aires,Jubilado,135010.89,192966.58,False,Cuenta corriente,2016-06-05,4.0
1793,María,López,62,Santa Fe,Empleado,66114.23,181686.54,True,Cuenta corriente,2018-05-07,2.0
1794,Ana,Sánchez,39,Neuquén,Empresario,83225.25,169648.6,True,Préstamo personal,2019-05-14,2.0
1795,María,Pérez,74,Córdoba,Empleado,,213411.98,True,Caja de ahorro,2015-08-22,10.0
1796,Luis,Romero,37,Buenos Aires,Empleado,31628.06,141215.31,False,Plazo fijo,2020-01-17,1.0
1797,María,García,67,Mendoza,Jubilado,106281.86,89010.95,False,Cuenta corriente,2021-04-10,9.0
1798,Luis,Rodríguez,60,Chubut,Empresario,113140.17,155408.28,True,Tarjeta de crédito,2018-11-17,7.0
1799,Diego,Díaz,44,Tucumán,Desempleado,133417.0,144969.51,True,Caja de ahorro,2019-05-09,10.0
1800,Ana,Martínez,58,Neuquén,Jubilado,15737.81,65367.18,True,Plazo fijo,2019-01-09,3.0
1801,María,Romero,33,Salta,Desempleado,143698.62,104995.95,True,Plazo fijo,2022-12-06,
1802,Diego,Sánchez,51,Neuquén,Empresario,144590.38,99894.96,True,Plazo fijo,2016-01-28,3.0
1803,Sofía,Romero,49,Chubut,Empleado,121224.68,117418.68,False,Plazo fijo,2015-01-09,
1804,Lucía,Sánchez,43,Neuquén,,,135953.03,True,Préstamo personal,2016-09-04,5.0
1805,Diego,Rodríguez,42,Chubut,Estudiante,115421.54,137485.04,False,Plazo fijo,2020-04-27,3.0
1806,Lucía,Pérez,19,Buenos Aires,Empresario,91977.55,118847.81,False,Caja de ahorro,2022-10-25,9.0
1807,María,Sánchez,29,Salta,Estudiante,,99842.46,False,Cuenta corriente,2016-12-15,2.0
1808,Marta,Rodríguez,57,Córdoba,Desempleado,81672.79,,True,Caja de ahorro,2020-04-11,7.0
1809,Diego,Rodríguez,26,Córdoba,Estudiante,105401.22,,True,Tarjeta de crédito,2015-04-20,10.0
1810,Ana,Pérez,29,Neuquén,Empresario,13083.9,155866.86,True,Préstamo personal,2017-04-13,6.0
1811,María,López,43,Buenos Aires,Empresario,115264.99,221160.45,True,Préstamo personal,2015-09-23,6.0
1812,Carlos,Romero,26,Salta,Desempleado,62522.28,156514.96,False,Tarjeta de crédito,2018-10-28,
1813,Juan,Gómez,27,Córdoba,Estudiante,125623.31,135333.69,False,Caja de ahorro,2020-07-24,6.0
1814,Diego,Gómez,49,Mendoza,Estudiante,139421.24,145767.76,False,Caja de ahorro,2017-09-02,2.0
1815,Ana,Martínez,74,Santa Fe,Empleado,69501.35,,True,Tarjeta de crédito,2019-06-07,5.0
1816,Sofía,Martínez,51,Santa Fe,Jubilado,,174631.73,True,Plazo fijo,2017-08-12,3.0
1817,Carlos,Gómez,65,Córdoba,Empresario,108724.75,148211.18,True,Plazo fijo,2023-02-02,9.0
1818,Sofía,García,37,Salta,Empleado,118403.19,72283.16,True,Cuenta corriente,2019-07-28,8.0
1819,María,Gómez,56,Tucumán,Empresario,139492.89,132530.08,True,Caja de ahorro,2018-09-11,10.0
1820,Juan,Martínez,77,Córdoba,Empleado,132950.56,150059.73,True,Caja de ahorro,2022-06-12,2.0
1821,Diego,Díaz,19,Tucumán,Jubilado,81005.48,202168.06,False,Tarjeta de crédito,2019-04-24,1.0
1822,Diego,Martínez,18,Tucumán,Empleado,,118564.17,False,Tarjeta de crédito,2021-02-01,4.0
1823,Marta,García,68,Chubut,Empresario,137599.37,84589.57,True,Plazo fijo,2022-01-16,4.0
1824,Marta,Romero,77,Chubut,Estudiante,170257.22,152575.09,False,Caja de ahorro,2023-03-19,10.0
1825,María,Gómez,53,Salta,Empresario,117335.34,184649.48,False,Caja de ahorro,2017-11-24,2.0
1826,María,Pérez,41,Tucumán,Desempleado,120290.27,134263.08,False,Préstamo personal,2020-05-11,7.0
1827,Juan,Díaz,71,Mendoza,Desempleado,94140.45,245321.98,False,Cuenta corriente,2021-12-27,3.0
1828,Marta,Rodríguez,44,Salta,Desempleado,77811.28,235899.92,True,Cuenta corriente,2017-04-28,7.0
1829,Ana,García,19,Córdoba,Desempleado,,147101.09,False,Plazo fijo,2017-08-20,7.0
1830,Ana,Martínez,48,Neuquén,Jubilado,,157468.53,True,Caja de ahorro,2019-12-31,1.0
1831,Juan,Pérez,74,Mendoza,Estudiante,93421.81,204749.26,True,Préstamo personal,2021-11-24,6.0
1832,Ana,Sánchez,31,Buenos Aires,Estudiante,,146406.61,False,Caja de ahorro,2022-01-14,4.0
1833,Luis,López,19,Santa Fe,Empresario,177755.78,117836.46,True,Tarjeta de crédito,2023-01-06,8.0
1834,Lucía,Gómez,46,Córdoba,Empleado,105631.27,185557.28,False,Plazo fijo,2021-05-10,8.0
1835,Juan,López,32,Córdoba,Empresario,38663.87,168576.51,True,Cuenta corriente,2020-10-02,3.0
1836,Juan,García,29,Córdoba,Empresario,104071.12,117706.21,True,Caja de ahorro,2017-06-06,4.0
1837,Pedro,Sánchez,54,Mendoza,Empresario,89953.98,161166.57,False,Plazo fijo,2017-01-14,1.0
1838,Carlos,Sánchez,45,Buenos Aires,Empresario,87902.68,,False,Cuenta corriente,2021-05-13,10.0
1839,Carlos,Sánchez,37,Neuquén,Estudiante,128812.99,,True,Caja de ahorro,2023-01-09,2.0
1840,Luis,Rodríguez,78,Salta,Empleado,90023.02,,False,Préstamo personal,2018-12-12,7.0
1841,Marta,García,56,Chubut,,84725.05,154856.12,True,Plazo fijo,2022-05-03,7.0
1842,María,Romero,41,Buenos Aires,Estudiante,168120.24,,False,Caja de ahorro,2018-06-02,9.0
1843,María,López,38,Mendoza,,13021.65,,True,Cuenta corriente,2022-03-02,10.0
1844,Sofía,Romero,27,Córdoba,Desempleado,97430.88,182793.5,True,Cuenta corriente,2015-06-25,9.0
1845,Luis,Pérez,63,Santa Fe,Empresario,146442.59,159262.65,True,Préstamo personal,2016-07-19,9.0
1846,Juan,Fernández,31,Córdoba,Empresario,131346.62,159947.38,True,Plazo fijo,2022-09-19,6.0
1847,Luis,Díaz,54,Salta,,151002.43,128352.92,True,Plazo fijo,2019-08-15,8.0
1848,Luis,Díaz,35,Tucumán,Desempleado,201078.59,,False,Caja de ahorro,2018-11-09,9.0
1849,Luis,Romero,41,Santa Fe,Empleado,184947.59,116058.83,True,Cuenta corriente,2015-09-19,7.0
1850,Carlos,Fernández,31,Córdoba,Empresario,42223.26,85520.32,False,Cuenta corriente,2016-06-14,4.0
1851,Luis,Fernández,51,Neuquén,Empleado,19464.83,107160.66,False,Préstamo personal,2020-02-21,
1852,Lucía,Gómez,75,Santa Fe,Desempleado,116342.62,191370.56,True,Préstamo personal,2018-10-26,6.0
1853,María,Pérez,29,Tucumán,Empresario,32294.12,168355.91,True,Plazo fijo,2019-09-03,4.0
1854,Sofía,García,39,Chubut,Jubilado,3676.53,202477.7,False,Cuenta corriente,2023-01-17,7.0
1855,Lucía,Fernández,73,Buenos Aires,,115812.14,97077.94,True,Caja de ahorro,2018-05-05,
1856,Sofía,Martínez,23,Mendoza,Jubilado,128352.27,,True,Tarjeta de crédito,2017-08-05,8.0
1857,Pedro,Díaz,53,Chubut,Jubilado,185557.03,138652.63,False,Caja de ahorro,2016-08-07,8.0
1858,Sofía,Martínez,62,Córdoba,,138421.55,79586.26,False,Préstamo personal,2022-11-02,2.0
1859,María,Pérez,53,Salta,Estudiante,195978.0,237831.33,False,Caja de ahorro,2019-06-09,
1860,María,Fernández,39,Buenos Aires,Estudiante,117777.71,97595.91,False,Cuenta corriente,2021-06-07,2.0
1861,Luis,López,31,Chubut,Empresario,,,False,Plazo fijo,2018-03-01,2.0
1862,Diego,Díaz,33,Córdoba,Empleado,141109.35,141769.91,False,Tarjeta de crédito,2019-10-18,2.0
1863,Pedro,Gómez,78,Buenos Aires,Empleado,166715.65,167763.33,True,Plazo fijo,2022-04-29,4.0
1864,Juan,Gómez,53,Chubut,Estudiante,119554.22,118347.86,False,Tarjeta de crédito,2022-03-05,5.0
1865,Ana,Sánchez,73,Salta,Jubilado,172527.52,191572.53,False,Tarjeta de crédito,2022-01-20,4.0
1866,Sofía,Rodríguez,42,Córdoba,Desempleado,93837.46,180145.45,True,Cuenta corriente,2020-09-12,5.0
1867,Diego,Fernández,49,Tucumán,Estudiante,127294.96,150762.67,True,Cuenta corriente,2016-06-15,4.0
1868,Luis,Pérez,50,Tucumán,Jubilado,91283.4,202973.18,True,Préstamo personal,2018-05-16,
1869,Carlos,Díaz,62,Salta,Jubilado,218952.18,147285.73,True,Préstamo personal,2020-06-16,10.0
1870,Juan,Rodríguez,53,Santa Fe,Empresario,142063.03,138974.17,True,Tarjeta de crédito,2019-08-25,1.0
1871,Marta,Pérez,37,Salta,,44164.74,229924.11,True,Préstamo personal,2019-03-26,1.0
1872,Diego,Romero,35,Santa Fe,Empleado,192629.87,161829.44,False,Cuenta corriente,2018-12-08,2.0
1873,Carlos,Fernández,55,Córdoba,Empleado,63341.01,,True,Préstamo personal,2016-01-06,
1874,Pedro,García,20,Chubut,Desempleado,100684.8,115989.23,True,Tarjeta de crédito,2016-02-13,10.0
1875,Luis,García,40,Santa Fe,Desempleado,123415.04,150758.33,True,Plazo fijo,2018-11-07,10.0
1876,Juan,Fernández,49,Córdoba,Desempleado,,54080.07,True,Caja de ahorro,2020-03-16,3.0
1877,Juan,Sánchez,62,Córdoba,Desempleado,124186.11,124680.42,False,Préstamo personal,2019-01-10,6.0
1878,Juan,Sánchez,76,Neuquén,Jubilado,43347.72,145984.24,True,Cuenta corriente,2016-09-08,10.0
1879,Pedro,García,33,Mendoza,Jubilado,124351.73,143312.1,True,Plazo fijo,2015-03-12,6.0
1880,Sofía,López,76,Córdoba,Empleado,155032.3,,False,Cuenta corriente,2015-03-25,1.0
1881,Marta,Díaz,22,Santa Fe,Empresario,,132059.37,False,Préstamo personal,2021-03-06,6.0
1882,Pedro,García,21,Mendoza,Empresario,34909.37,197192.16,False,Tarjeta de crédito,2015-09-16,5.0
1883,Ana,López,38,Mendoza,,67217.36,188925.95,True,Caja de ahorro,2018-08-18,7.0
1884,Marta,Rodríguez,57,Córdoba,Jubilado,47773.92,153824.66,False,Caja de ahorro,2017-07-20,6.0
1885,María,López,68,Salta,Desempleado,116990.65,147243.6,False,Plazo fijo,2021-05-18,
1886,Luis,Rodríguez,31,Salta,Desempleado,22417.61,143534.93,False,Caja de ahorro,2016-01-29,2.0
1887,Pedro,Pérez,56,Tucumán,Estudiante,43862.86,,True,Tarjeta de crédito,2021-10-01,1.0
1888,Carlos,Martínez,48,Mendoza,Empresario,66743.25,,True,Cuenta corriente,2018-08-27,7.0
1889,Marta,Pérez,31,Córdoba,Desempleado,10160.49,162965.64,False,Tarjeta de crédito,2022-12-16,9.0
1890,Ana,García,23,Neuquén,Empresario,98610.04,170071.77,True,Plazo fijo,2020-04-13,2.0
1891,María,Rodríguez,29,Salta,Estudiante,-5324.76,101555.7,True,Plazo fijo,2019-09-17,7.0
1892,Sofía,García,33,Neuquén,Empresario,,137589.25,True,Caja de ahorro,2016-09-17,3.0
1893,Carlos,Fernández,34,Córdoba,Empresario,80148.92,157916.5,True,Tarjeta de crédito,2020-03-07,6.0
1894,Marta,Díaz,62,Córdoba,Empresario,68800.84,111366.6,True,Cuenta corriente,2020-01-11,3.0
1895,Luis,Gómez,40,Chubut,Desempleado,,123047.15,False,Tarjeta de crédito,2016-07-15,10.0
1896,Carlos,García,31,Mendoza,Empleado,96980.7,,False,Cuenta corriente,2022-11-19,5.0
1897,María,Díaz,78,Chubut,Jubilado,129643.31,143246.61,False,Cuenta corriente,2019-11-29,2.0
1898,Carlos,López,24,Neuquén,,165854.86,158664.11,False,Tarjeta de crédito,2017-07-29,8.0
1899,Lucía,Pérez,63,Chubut,Empresario,150695.29,116078.77,True,Préstamo personal,2020-10-10,8.0
1900,Diego,López,49,Tucumán,Empresario,211584.42,188720.82,False,Tarjeta de crédito,2018-03-11,7.0
1901,Sofía,Gómez,32,Mendoza,Empleado,133764.86,142916.96,False,Cuenta corriente,2020-02-09,6.0
1902,María,Rodríguez,61,Buenos Aires,Estudiante,107015.76,155807.91,True,Plazo fijo,2022-08-13,1.0
1903,Carlos,Fernández,34,Chubut,Desempleado,77148.41,135206.7,True,Plazo fijo,2020-03-06,8.0
1904,Diego,Díaz,58,Neuquén,Empleado,78810.05,159426.03,True,Caja de ahorro,2019-06-28,1.0
1905,Diego,Fernández,71,Salta,Empresario,126951.9,216848.85,True,Plazo fijo,2019-03-31,
1906,Carlos,Martínez,64,Salta,Empleado,50027.79,134835.25,False,Préstamo personal,2017-02-20,2.0
1907,Luis,García,61,Salta,Empleado,111448.81,128220.15,True,Cuenta corriente,2019-08-22,8.0
1908,Lucía,Rodríguez,51,Santa Fe,Empleado,99056.76,116793.78,True,Tarjeta de crédito,2022-01-30,10.0
1909,Pedro,Martínez,22,Córdoba,Estudiante,,147615.13,True,Tarjeta de crédito,2016-08-19,4.0
1910,Lucía,Romero,62,Mendoza,Jubilado,47440.49,147151.85,True,Préstamo personal,2020-08-18,7.0
1911,Carlos,García,44,Salta,,226235.88,152057.72,True,Plazo fijo,2021-05-12,5.0
1912,Sofía,López,69,Buenos Aires,Estudiante,30171.44,168730.24,True,Cuenta corriente,2021-03-24,8.0
1913,Pedro,Pérez,40,Salta,Estudiante,96612.07,163686.72,False,Plazo fijo,2021-02-11,6.0
1914,María,Díaz,57,Tucumán,,161129.19,149099.14,False,Caja de ahorro,2022-03-23,5.0
1915,Lucía,Gómez,76,Córdoba,Estudiante,126452.84,228152.06,False,Plazo fijo,2021-10-16,1.0
1916,Carlos,Gómez,31,Neuquén,Empleado,76323.22,177627.21,True,Caja de ahorro,2022-03-01,3.0
1917,Lucía,López,32,Córdoba,Empleado,40392.64,106429.6,True,Tarjeta de crédito,2022-05-27,10.0
1918,Pedro,Sánchez,60,Chubut,Empresario,106489.32,88191.92,False,Cuenta corriente,2015-12-22,9.0
1919,Ana,Gómez,50,Neuquén,Estudiante,-31975.76,122174.03,False,Caja de ahorro,2022-11-30,9.0
1920,Marta,Díaz,70,Neuquén,Empresario,108493.35,156106.34,False,Plazo fijo,2020-08-02,5.0
1921,Lucía,López,48,Chubut,Desempleado,101741.33,118820.01,False,Plazo fijo,2016-01-27,3.0
1922,María,Rodríguez,52,Mendoza,Empleado,153506.1,124894.91,True,Tarjeta de crédito,2016-08-01,6.0
1923,María,Gómez,34,Chubut,Desempleado,,,False,Préstamo personal,2019-06-29,5.0
1924,Juan,Fernández,45,Santa Fe,Jubilado,83826.43,136321.09,True,Préstamo personal,2021-10-03,1.0
1925,Lucía,López,36,Neuquén,,121845.08,68091.97,True,Plazo fijo,2020-07-01,2.0
1926,Marta,Díaz,63,Neuquén,Desempleado,110278.39,193087.06,True,Préstamo personal,2019-09-20,5.0
1927,Luis,Fernández,71,Chubut,Jubilado,32867.68,183798.28,False,Cuenta corriente,2015-06-13,9.0
1928,Diego,García,79,Mendoza,Desempleado,67624.91,,False,Préstamo personal,2022-09-27,4.0
1929,Marta,García,40,Salta,Jubilado,169995.58,152275.64,False,Cuenta corriente,2016-09-29,9.0
1930,Diego,Gómez,49,Tucumán,Jubilado,112966.32,105337.94,True,Plazo fijo,2020-08-26,3.0
1931,Diego,Fernández,57,Buenos Aires,Empleado,16794.19,125648.14,True,Plazo fijo,2021-10-29,1.0
1932,Ana,Pérez,30,Mendoza,Empresario,144161.61,169446.12,False,Plazo fijo,2015-06-19,
1933,Juan,García,76,Santa Fe,Jubilado,20036.76,182401.88,True,Tarjeta de crédito,2015-12-06,10.0
1934,Marta,Pérez,37,Mendoza,Jubilado,84648.98,181465.72,False,Préstamo personal,2016-12-26,7.0
1935,Marta,Rodríguez,52,Córdoba,Empleado,128163.83,159793.57,True,Caja de ahorro,2020-04-17,4.0
1936,Ana,López,22,Salta,Empresario,160685.29,201008.23,True,Caja de ahorro,2017-10-31,10.0
1937,Lucía,Martínez,26,Salta,Estudiante,-16896.21,125577.53,True,Plazo fijo,2019-07-04,5.0
1938,Lucía,Díaz,46,Neuquén,Estudiante,135579.51,134454.83,True,Préstamo personal,2015-05-13,4.0
1939,Lucía,López,23,Salta,Empresario,143086.23,,True,Cuenta corriente,2023-01-27,
1940,Sofía,Díaz,42,Salta,,72149.23,146277.74,True,Caja de ahorro,2022-05-11,1.0
1941,Diego,Fernández,48,Chubut,,,173187.74,True,Plazo fijo,2017-04-02,6.0
1942,Sofía,Rodríguez,39,Salta,Empresario,-52598.59,161410.38,False,Caja de ahorro,2017-08-11,10.0
1943,Juan,Romero,19,Salta,Estudiante,-37399.02,125039.19,True,Caja de ahorro,2020-10-27,5.0
1944,Ana,Gómez,62,Buenos Aires,,155426.64,,True,Caja de ahorro,2015-12-12,1.0
1945,Marta,Díaz,22,Santa Fe,Estudiante,73055.24,147046.77,False,Plazo fijo,2016-08-31,5.0
1946,Diego,Díaz,77,Neuquén,,82689.39,180657.07,False,Plazo fijo,2016-09-30,6.0
1947,Sofía,Fernández,44,Chubut,Empleado,111733.82,169445.99,False,Tarjeta de crédito,2017-11-13,10.0
1948,Sofía,Pérez,42,Salta,Jubilado,,206980.36,False,Tarjeta de crédito,2019-02-03,5.0
1949,Carlos,López,25,Neuquén,Empresario,,163574.53,True,Tarjeta de crédito,2018-05-09,1.0
1950,Sofía,Romero,72,Santa Fe,Jubilado,119724.45,174397.71,True,Caja de ahorro,2020-12-18,5.0
1951,Luis,Sánchez,18,Chubut,Desempleado,25223.19,146931.32,False,Préstamo personal,2021-07-31,10.0
1952,Marta,Gómez,37,Tucumán,Empresario,,129884.39,True,Plazo fijo,2023-03-11,
1953,Luis,Martínez,61,Salta,Empleado,88487.5,169629.29,False,Tarjeta de crédito,2015-05-30,3.0
1954,Marta,Sánchez,40,Neuquén,Empresario,49717.07,210109.23,True,Préstamo personal,2019-03-30,2.0
1955,Ana,López,49,Mendoza,,42989.52,125364.77,True,Tarjeta de crédito,2018-08-20,1.0
1956,Marta,Gómez,28,Chubut,Empleado,102132.59,140074.55,True,Tarjeta de crédito,2019-04-14,
1957,Luis,Díaz,56,Chubut,Estudiante,84682.11,151066.02,True,Préstamo personal,2015-02-19,
1958,Marta,Martínez,64,Neuquén,Desempleado,22558.0,177395.85,True,Tarjeta de crédito,2021-11-16,5.0
1959,Ana,Pérez,71,Salta,Empleado,,163818.32,False,Caja de ahorro,2019-02-14,10.0
1960,Ana,Romero,41,Córdoba,Jubilado,59540.05,,True,Caja de ahorro,2021-11-07,1.0
1961,Juan,Pérez,28,Buenos Aires,Empresario,163092.83,228956.38,True,Caja de ahorro,2015-12-01,10.0
1962,Marta,Rodríguez,46,Mendoza,Empleado,106522.62,124443.95,True,Cuenta corriente,2018-10-07,
1963,Carlos,Fernández,71,Mendoza,Empresario,178466.97,174389.16,True,Tarjeta de crédito,2016-10-29,10.0
1964,Lucía,Gómez,43,Córdoba,Jubilado,64501.29,162825.59,True,Cuenta corriente,2019-07-31,4.0
1965,María,Pérez,33,Salta,Empleado,85443.41,150761.61,False,Plazo fijo,2021-07-02,7.0
1966,Ana,Sánchez,52,Chubut,,119327.66,174243.41,True,Préstamo personal,2017-10-12,
1967,Pedro,Fernández,37,Chubut,Desempleado,130206.63,139327.88,False,Plazo fijo,2015-12-02,2.0
1968,Lucía,Pérez,63,Buenos Aires,Empleado,136049.55,162921.83,True,Cuenta corriente,2016-10-27,1.0
1969,Diego,García,20,Mendoza,Jubilado,55609.52,97788.3,True,Caja de ahorro,2015-03-22,5.0
1970,Marta,Rodríguez,18,Buenos Aires,Empleado,57016.04,128447.39,False,Tarjeta de crédito,2020-11-04,6.0
1971,Luis,López,75,Mendoza,Empresario,82228.99,191900.83,True,Tarjeta de crédito,2019-12-05,6.0
1972,María,Romero,70,Salta,Empleado,174045.34,190363.32,True,Caja de ahorro,2015-09-15,2.0
1973,Pedro,Rodríguez,64,Tucumán,Estudiante,49965.84,160377.33,False,Tarjeta de crédito,2017-09-17,7.0
